Sítio,Coleta,Setor,Nível,Técnica de transformação,Matériaprima,Classe artefatual,Estado de preservação,Tipo de córtex,Tipo de lascas,Talão,Preparação,Canto ventral,Forma do bulbo,Número de cicatrizes,Direção das cicatrizes,Perfil,Tipo de núcleo,Tipo de plataforma de percussão,Tipo de instrumento,Base de modificação primária,Tipo de modificação,Extensão,Posição,Morfologia,Delineamento,Ângulo,Localização,Repartição,Padrão de ocorrência,Marcas de uso,Direção microlascamentos
SCTA19,Quadrícula 3,Setor 1,6 (50 - 60),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 3,Setor 1,6 (50 - 60),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 3,Setor 1,6 (50 - 60),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 3,Setor 1,6 (50 - 60),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de debitagem,Liso,Sem preparação,Sem lábio,Difuso,2,Paralela,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 3,Setor 1,6 (50 - 60),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de debitagem,Liso,Sem preparação,Sem lábio,Pronunciado,1,Uma cicatriz,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 3,Setor 1,6 (50 - 60),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de formatação,Linear,Com preparação,Sem lábio,Difuso,3,Ortogonal,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 3,Setor 1,6 (50 - 60),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de debitagem,Liso,Sem preparação,Sem lábio,Pronunciado,3,Ortogonal,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 3,Setor 1,6 (50 - 60),Sem transformação,Arenito,Bruto,Indeterminada,Plaqueta,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 3,Setor 2,7 (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 3,Setor 2,7 (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 3,Setor 2,7 (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 3,Setor 2,7 (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 3,Setor 2,7 (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Plaqueta,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 3,Setor 2,7 (60 - 70),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de formatação,Linear,Com preparação,Sem lábio,Pronunciado,2,Paralela,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 3,Setor 2,7 (60 - 70),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de formatação,Linear,Sem preparação,Sem lábio,Difuso,4 ou +,Ortogonal,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 3,Setor 3,6 (50 - 60),Indeterminada,Silexito,Detrito,Indeterminada,Bloco,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 3,Setor 3,6 (50 - 60),Indeterminada,Basalto,Detrito,Indeterminada,Plaqueta,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 3,Setor 3,6 (50 - 60),Sem transformação,Basalto,Bruto,Indeterminada,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 3,Setor 3,6 (50 - 60),Sem transformação,Basalto,Bruto,Indeterminada,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 3,Setor 3,6 (50 - 60),Sem transformação,Basalto,Bruto,Indeterminada,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 3,Setor 3,7 (60 - 70),Sem transformação,Basalto,Bruto,Indeterminada,Plaqueta,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 3,Setor 3,7 (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 3,Setor 3,7 (60 - 70),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 3,Setor 3,8 (70 - 80),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 3,Setor 3,8 (70 - 80),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 3,Setor 3,8 (70 - 80),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 3,Setor 3,8 (70 - 80),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 3,Setor 3,8 (70 - 80),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 3,Setor 3,8 (70 - 80),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 3,Setor 3,8 (70 - 80),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 3,Setor 3,8 (70 - 80),Indeterminada,Outros tipos de vestígios,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 3,Setor 3,8 (70 - 80),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de formatação,Linear,Sem preparação,Sem lábio,Pronunciado,2,Paralela,Helicoidal,,,,,,,,,,,,,,,
SCTA19,Quadrícula 3,Setor 3,8 (70 - 80),Unipolar,Silexito,Lasca,Completo,Plaqueta,Lasca de debitagem,Liso,Sem preparação,Sem lábio,Difuso,2,Paralela,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Indeterminada,Silexito,Lasca,Fragmentado,Plaqueta,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Indeterminada,Silexito,Detrito,Indeterminada,Plaqueta,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Indeterminada,Silexito,Detrito,Indeterminada,Plaqueta,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Indeterminada,Basalto,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Sem transformação,Basalto,Bruto,Indeterminada,Plaqueta,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Unipolar,Silexito,Lasca,Completo,Plaqueta,Lasca de debitagem,Liso,Sem preparação,Sem lábio,Difuso,1,Uma cicatriz,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Unipolar,Silexito,Lasca,Completo,Plaqueta,Lasca de debitagem,Liso,Sem preparação,Sem lábio,Pronunciado,2,Ortogonal,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de debitagem,Liso,Sem preparação,Sem lábio,Pronunciado,Indeterminado,Sem informação,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de debitagem,Liso,Sem preparação,Sem lábio,Difuso,3,Ortogonal,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de debitagem,Diedro,Sem preparação,Sem lábio,Difuso,2,Paralela,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de formatação,Liso,Sem preparação,Com lábio,Difuso,4 ou +,Ortogonal,Curvo,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de debitagem,Liso,Sem preparação,Sem lábio,Difuso,2,Ortogonal,Curvo,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Unipolar,Silexito,Lasca,Completo,Plaqueta,Lasca de debitagem,Liso,Com preparação,Sem lábio,Difuso,1,Uma cicatriz,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de debitagem,Liso,Sem preparação,Sem lábio,Difuso,2,Ortogonal,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de debitagem,Liso,Sem preparação,Sem lábio,Difuso,4 ou +,Ortogonal,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de formatação,Linear,Sem preparação,Sem lábio,Pronunciado,2,Ortogonal,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Unipolar,Silexito,Núcleo,Fragmentado,Plaqueta,,,,,,,,,Indeterminado,Acortical liso,,,,,,,,,,,,,
SCTA19,Corte 3,,5 (40 - 50),Indeterminada,Silexito,Detrito,Indeterminada,Plaqueta,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,5 (40 - 50),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,5 (40 - 50),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,5 (40 - 50),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,5 (40 - 50),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,5 (40 - 50),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,5 (40 - 50),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,5 (40 - 50),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,5 (40 - 50),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,5 (40 - 50),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,5 (40 - 50),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,5 (40 - 50),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,5 (40 - 50),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,5 (40 - 50),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,5 (40 - 50),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,5 (40 - 50),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,5 (40 - 50),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,5 (40 - 50),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,5 (40 - 50),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,5 (40 - 50),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,5 (40 - 50),Bipolar,Silexito,Núcleo,Completo,Plaqueta,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,5 (40 - 50),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de debitagem,Liso,Sem preparação,Sem lábio,Pronunciado,4 ou +,Ortogonal,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,5 (40 - 50),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de debitagem,Indeterminado,Sem preparação,Sem lábio,Difuso,4 ou +,Ortogonal,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,5 (40 - 50),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de debitagem,Liso,Sem preparação,Sem lábio,Pronunciado,2,Indeterminado,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,5 (40 - 50),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de debitagem,Liso,Sem preparação,Sem lábio,Pronunciado,2,Ortogonal,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,5 (40 - 50),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,5 (40 - 50),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,5 (40 - 50),Unipolar,Silexito,Instrumento,Completo,Inexistente,,,,,,,,,,,Bifacial,Indeterminado,Retoque,Invasor regular,Bifacial,Subparalela,Convexo,Rasante (0 - 20),Todo o contorno bifacial,Total,Contínuo,,
SCTA19,Corte 3,,6 (50 - 60),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,6 (50 - 60),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,6 (50 - 60),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,6 (50 - 60),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,6 (50 - 60),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,6 (50 - 60),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,6 (50 - 60),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,6 (50 - 60),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,6 (50 - 60),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,6 (50 - 60),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,6 (50 - 60),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,6 (50 - 60),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,6 (50 - 60),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,6 (50 - 60),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,6 (50 - 60),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,6 (50 - 60),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,8 (70 - 80),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,8 (70 - 80),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,8 (70 - 80),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,8 (70 - 80),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,8 (70 - 80),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,8 (70 - 80),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,8 (70 - 80),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,8 (70 - 80),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,8 (70 - 80),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,8 (70 - 80),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,8 (70 - 80),Indeterminada,Basalto,Detrito,Indeterminada,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,8 (70 - 80),Unipolar,Silexito,Lasca,Completo,Plaqueta,Lasca de debitagem,Liso,Sem preparação,Sem lábio,Pronunciado,1,Paralela,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,8 (70 - 80),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de formatação,Linear,Sem preparação,Com lábio,Difuso,3,Paralela,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,8 (70 - 80),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de debitagem,Liso,Sem preparação,Sem lábio,Pronunciado,2,Paralela,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,8 (70 - 80),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de debitagem,Liso,Sem preparação,Sem lábio,Pronunciado,3,Ortogonal,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,7 (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,7 (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,7 (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,7 (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,7 (60 - 70),Sem transformação,Indeterminada,Natural,Completo,Seixo,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,7 (60 - 70),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de debitagem,Liso,Sem preparação,Sem lábio,Difuso,2,Paralela,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,7 (60 - 70),Unipolar,Silexito,Instrumento,Completo,Inexistente,,,,,,,,,,,Unifacial,Lasca unipolar,Retoque,Envolvente regular,Direto,Paralela,Retilíneo,Abrupto (80 - 90),Lateral,Parcial,Contínuo,,
SCTA19,Corte 3,,9 (80 - 90),Indeterminada,Silexito,Lasca,Completo,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,9 (80 - 90),Indeterminada,Silexito,Lasca,Completo,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,9 (80 - 90),Indeterminada,Silexito,Lasca,Completo,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,9 (80 - 90),Indeterminada,Silexito,Lasca,Completo,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,9 (80 - 90),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,9 (80 - 90),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
